anonymized_card_code,total_revenue,total_discount,total_items,n_tickets,first_date,last_date,avg_basket,median_basket,max_basket,n_unique_categories,n_unique_brands,n_unique_channels,n_unique_markets,n_unique_cities,tenure_days,avg_inter_purchase_days,repeat_customer,discount_ratio,is_omnichannel,Axe_Desc_first_purchase,Market_Desc_first_purchase,brand_first_purchase,channel_recruitment,salesVatEUR_first_purchase,discountEUR_first_purchase,quantity_first_purchase,first_purchase_dt,countryIsoCode,age_category,age_generation,gender,customer_city,status,RFM_Segment_ID,loyalty_label,rfm_label,second_date,days_to_second,revenue_90d,revenue_365d,discount_365d,high_value,category_path,channel_path,brand_path,value_12m_proxy,margin_12m_proxy,first_purchase_discounted,customer_id,first_category_display,first_channel_display,first_brand_display,country_display,city_display,age_display,gender_display,value_band,days_since_last,risk_band,phase_proxy,winning_path_score,wp_tier,archetype,is_anomaly,high_value_anomaly
7.02477e+18,228.99,0.0,9,6,2025-04-13,2025-10-28,38.165,31.5,69.0,3,6,2,3,3,198,39.6,1,0.0,1,,,,,,,,,FR,,geny,2,NICE,3,2,Bronze,Loyal,2025-06-07,55.0,170.0,228.99,0.0,0,MAEK UP -> MAKE UP -> MAKE UP -> SKINCARE -> MAKE UP,Store -> Store -> estore -> estore -> Store,DERMALOGICA -> MILK MAKEUP -> BENEFIT -> DERMALOGICA -> SEPHORA,228.99,228.99,0,7.02477e+18,Make Up,Store,Dermalogica,FR,Nice,Unknown,2,Growth,64,Drifting,Exploration,80.0,Elite,Discount Explorers,0,0
-1.23764e+18,351.92,31.06000000000001,13,6,2025-02-27,2025-10-30,58.653333333333336,42.95,133.06,3,9,2,3,4,245,49.0,1,0.08110084077497522,1,,,,,,,,,FR,,geny,2,HYERES,3,2,Bronze,Loyal,2025-05-27,89.0,85.9,351.92,31.06000000000001,0,MAEK UP -> MAEK UP -> MAKE UP -> MAKE UP -> MAEK UP,estore -> Store -> Store -> Store -> estore,LANCOME -> FENTY -> GUERLAIN -> HUDA BEAUTY -> MAKE UP FOR EVER,351.92,320.86,0,-1.23764e+18,Make Up,Estore,Lancome,FR,Hyeres,Unknown,2,Premium,62,Drifting,Exploration,80.0,Elite,Discount Explorers,0,0
-1.4183e+18,361.58,99.9,8,4,2025-01-29,2025-11-01,90.395,95.91499999999999,123.75,3,7,2,3,1,276,92.0,1,0.21647742047325996,1,,,,,,,,,FR,26-35yo,genz,2,PARIS,3,2,Bronze,Loyal,2025-03-28,58.0,169.75,361.58,99.9,0,FRAGRANCE -> MAEK UP -> FRAGRANCE -> SKINCARE,estore -> Store -> Store -> Store,DIOR -> BENEFIT -> GUERLAIN -> SEPHORA,361.58,261.67999999999995,0,-1.4183e+18,Fragrance,Estore,Dior,FR,Paris,26-35yo,2,Premium,60,Cooling,Exploration,80.0,Elite,Discount Explorers,0,0
-6.14535e+18,175.55,26.25,5,5,2025-02-23,2025-07-07,35.11,24.0,78.75,4,5,2,2,3,134,33.5,1,0.13007928642220018,1,,,,,,,,,FR,26-35yo,genz,2,MONTROND LES BAINS,3,2,Bronze,Loyal,2025-02-24,1.0,140.75,175.55,26.25,0,MAEK UP -> MAKE UP -> FRAGRANCE -> SKINCARE -> MAKE UP,estore -> estore -> Store -> Store -> Store,RARE BEAUTY -> MAKEUP BY MARIO -> GUERLAIN -> RESPIRE -> GLOSSIER,175.55,149.3,0,-6.14535e+18,Make Up,Estore,Rare Beauty,FR,Montrond Les Bains,26-35yo,2,Growth,177,At Risk,Erosion,79.9,Elite,Discount Explorers,0,0
-2.5455e+17,1044.99,439.92,31,12,2025-01-15,2025-07-07,87.0825,76.335,176.17000000000002,5,16,2,3,3,173,15.727272727272727,1,0.29626037941693434,1,,,,,,,,,FR,,geny,2,MASSY,4,1,No Loyalty,Champions,2025-01-22,7.0,622.27,1044.99,439.92,1,HAIRCARE -> SKINCARE -> HAIRCARE -> MAEK UP -> FRAGRANCE,Store -> Store -> Store -> Store -> estore,SEPHORA -> AVEDA -> SEPHORA -> BYOMA -> CHANEL,1044.99,605.0699999999999,0,-2.5455e+17,Haircare,Store,Sephora,FR,Massy,Unknown,2,Premium,177,At Risk,Erosion,79.9,Elite,Premium Loyalists,1,1
-3.98278e+18,628.0,69.96000000000001,22,9,2025-01-11,2025-07-09,69.77777777777777,68.69999999999999,123.21,4,13,1,3,2,179,22.375,1,0.10023497048541465,0,SKINCARE|MAKE UP,EXCLUSIVE|SEPHORA,THE ORDINARY|SEPHORA,store,23.89,0.0,2.0,2023-02-18 16:53:00,FR,,,2,00,3,1,Bronze,Champions,2025-01-31,20.0,121.89,628.0,69.96000000000001,1,FRAGRANCE -> MAKE UP -> MAEK UP -> MAKE UP -> SKINCARE,Store -> Store -> Store -> Store -> Store,J.P. GAULTIER -> SEPHORA -> HUDA BEAUTY -> BENEFIT -> CLARINS,628.0,558.04,0,-3.98278e+18,Mixed Basket (Skincare + 1 others),Store,Mixed Basket (The Ordinary + 1 others),FR,00,Unknown,2,Premium,175,At Risk,Erosion,79.9,Elite,Rising Stars,0,0
-7.12311e+18,994.38,204.98,16,4,2025-06-21,2025-07-20,248.595,199.945,472.02,3,7,1,3,2,29,9.666666666666666,1,0.1709078175026681,0,SKINCARE|MAEK UP|MAKE UP,SELECTIVE|SEPHORA|SELECTIVE,CLARINS|SEPHORA|DIOR,store,149.99,0.0,3.0,2025-06-21 15:09:00,FR,,,2,ST TROPEZ,3,8,Bronze,At Risk,2025-06-21,0.0,994.38,994.38,204.98,1,MAEK UP -> MAEK UP -> MAEK UP -> MAEK UP,Store -> Store -> Store -> Store,CHARLOTTE TILBURY -> CLARINS -> DIOR -> CLARINS,994.38,789.4,0,-7.12311e+18,Mixed Basket (Skincare + 2 others),Store,Mixed Basket (Clarins + 2 others),FR,St Tropez,Unknown,2,Premium,164,At Risk,Erosion,79.9,Elite,One-and-Done,1,1
7.06197e+16,504.98,-102.0,9,6,2025-01-09,2025-07-21,84.16333333333334,82.745,169.5,4,6,1,4,2,193,38.6,1,-0.2531142984763512,0,,,,,,,,,FR,46-60yo,,2,CAEN,3,2,Bronze,Loyal,2025-04-17,98.0,65.49,504.98,-102.0,1,MAEK UP -> SKINCARE -> OTHERS -> SKINCARE -> OTHERS,Store -> Store -> Store -> Store -> Store,GUERLAIN -> CLARINS -> GIFT CARD -> ERBORIAN -> GIFT CARD,504.98,606.98,0,7.06197e+16,Make Up,Store,Guerlain,FR,Caen,46-60yo,2,Premium,163,At Risk,Erosion,79.9,Elite,Rising Stars,0,0
4.43694e+18,141.99,-40.0,3,2,2025-05-03,2025-07-23,70.995,70.995,97.0,3,3,1,3,1,81,81.0,1,-0.39219531326600643,0,,,,,,,,,FR,46-60yo,,1,MEAUX,2,6,Silver,Need Attention,2025-07-23,81.0,141.99,141.99,-40.0,0,OTHERS -> FRAGRANCE,Store -> Store,GIFT CARD -> MONTBLANC,141.99,181.99,0,4.43694e+18,Others,Store,Gift Card,FR,Meaux,46-60yo,1,Growth,161,At Risk,Erosion,79.9,Elite,Rising Stars,0,0
-1.22455e+18,820.93,161.63,18,9,2025-01-15,2025-07-28,91.21444444444444,94.3,197.25,5,9,1,3,3,194,24.25,1,0.16449886012050155,0,,,,,,,,,FR,,geny,2,NEUILLY SUR SEINE,3,1,Bronze,Champions,2025-02-17,33.0,440.33,820.93,161.63,1,MAEK UP -> MAEK UP -> MAEK UP -> SKINCARE -> SKINCARE,Store -> Store -> Store -> Store -> Store,CLARINS -> SEPHORA -> DIOR -> CLARINS -> CLARINS,820.93,659.3,0,-1.22455e+18,Make Up,Store,Clarins,FR,Neuilly Sur Seine,Unknown,2,Premium,156,At Risk,Erosion,79.9,Elite,Premium Loyalists,0,0
