customer_id,rfm_label,first_category_display,first_channel_display,winning_path_score,value_12m_proxy,margin_12m_proxy,days_since_last,conversion_alignment
2.93141e+18,Loyal,Skincare,Store,85.1,557.84,424.52000000000004,7,Channel aligned
-3.57689e+18,Loyal,Haircare,Estore,85.1,549.06,535.2299999999999,39,New pattern to test
4.9429e+18,Loyal,Others,Store,85.1,544.24,452.68,19,Channel aligned
3.07303e+18,Loyal,Make Up,Store,85.1,502.97,394.6,16,Category and channel aligned
1.49275e+18,Loyal,Others,Store,85.1,492.26,438.71,25,Channel aligned
8.25131e+18,Loyal,Make Up,Store,85.1,484.87,434.14,13,Category and channel aligned
-1.79919e+18,Recent,Skincare,Store,85.1,475.86,605.86,8,Channel aligned
-4.69324e+18,Loyal,Make Up,Estore,85.1,474.06,446.62,163,Category aligned
1.90827e+18,Loyal,Haircare,Store,85.1,472.82,423.89,64,Channel aligned
3.0285e+18,Loyal,Make Up,Estore,85.1,459.55,421.86,13,Category aligned
8.37474e+18,Recent,Make Up,Store,85.1,449.09000000000003,444.29,2,Category and channel aligned
-8.84048e+18,At Risk,Mixed Basket (Skincare + 13 others),Store,85.1,448.59000000000003,448.59000000000003,212,Channel aligned
-2.34116e+18,At Risk,Mixed Basket (Make Up + 9 others),Store,85.1,447.79999999999995,447.79999999999995,131,Channel aligned
2.53626e+16,At Risk,Mixed Basket (Make Up + 9 others),Store,85.1,447.5,447.5,159,Channel aligned
-8.86651e+18,Loyal,Mixed Basket (Make Up + 2 others),Store,85.1,445.4,371.96,21,Channel aligned
-3.17075e+18,Loyal,Fragrance,Store,85.1,443.75,410.07,26,Channel aligned
-4.59325e+18,Loyal,Make Up,Store,85.1,439.3,423.42,18,Category and channel aligned
2.56079e+18,Loyal,Make Up,Estore,85.1,434.84000000000003,374.91,25,Category aligned
-5.10322e+18,Loyal,Make Up,Estore,85.1,425.61,383.36,14,Category aligned
6.1721e+18,Loyal,Make Up,Store,85.1,403.01,355.23,8,Category and channel aligned
-5.03624e+18,Loyal,Fragrance,Estore,85.1,399.21,385.82,24,New pattern to test
-1.34858e+18,Loyal,Mixed Basket (Skincare + 1 others),Store,85.1,383.21000000000004,306.53000000000003,24,Channel aligned
2.62499e+18,Loyal,Fragrance,Store,85.1,382.98,527.98,173,Channel aligned
3.70098e+18,Loyal,Skincare,Store,85.1,374.71,343.32,54,Channel aligned
-4.21943e+18,Loyal,Skincare,Store,85.1,363.97,347.17,13,Channel aligned
-6.75152e+18,Recent,Mixed Basket (Make Up + 1 others),Estore,85.1,316.01,294.33,0,New pattern to test
4.18765e+18,Recent,Make Up,Store,85.1,252.42000000000002,212.49,31,Category and channel aligned
-8.57003e+17,Loyal,Skincare,Store,85.1,241.32999999999998,235.38,35,Channel aligned
6.75619e+18,Need Attention,Mixed Basket (Make Up + 2 others),Store,85.1,224.98000000000002,224.98000000000002,96,Channel aligned
3.01579e+18,Potential Loyalist,Skincare,Store,85.1,208.8,308.8,69,Channel aligned
4.34523e+18,Potential Loyalist,Make Up,Store,85.1,202.99,302.99,25,Category and channel aligned
5.32814e+18,Potential Loyalist,Mixed Basket (Skincare + 4 others),Store,85.1,201.94,177.51999999999998,42,Channel aligned
7.95571e+18,Potential Loyalist,Make Up,Store,85.1,199.32999999999998,171.73,35,Category and channel aligned
3.30379e+18,Potential Loyalist,Make Up,Estore,85.1,187.07999999999998,241.17999999999998,34,Category aligned
-6.75163e+18,Promising,Haircare,Estore,85.1,186.9,186.9,9,New pattern to test
-4.8384e+18,Recent,Skincare,Store,85.1,184.89,184.89,123,Channel aligned
5.88191e+18,Recent,Skincare,Store,85.1,183.85,183.85,30,Channel aligned
1.04913e+18,Recent,Skincare,Store,85.1,179.08999999999997,169.18999999999997,103,Channel aligned
4.50393e+18,Recent,Skincare,Estore,85.1,173.19,173.19,95,New pattern to test
-6.80476e+18,Need Attention,Fragrance,Store,85.1,145.25,203.5,42,Channel aligned
-3.90896e+18,Potential Loyalist,Mixed Basket (Skincare + 2 others),Store,85.1,143.34,206.74,5,Channel aligned
6.12179e+18,About to Sleep,Make Up,Store,85.1,139.0,219.0,134,Category and channel aligned
-3.87685e+18,About to Sleep,Skincare,Store,85.1,52.980000000000004,82.98,11,Channel aligned
-8.71493e+18,Champions,Make Up,Estore,85.0,926.12,849.23,8,Category aligned
-8.97976e+18,Champions,Make Up,Store,85.0,895.5500000000001,675.46,8,Category and channel aligned
5.90608e+18,Champions,Fragrance,Store,85.0,857.02,960.48,7,Channel aligned
7.59675e+18,Champions,Make Up,Estore,85.0,848.47,704.21,58,Category aligned
7.71787e+18,Champions,Make Up,Store,85.0,814.1,587.51,15,Category and channel aligned
-4.90036e+18,Champions,Fragrance,Store,85.0,796.71,642.28,30,Channel aligned
-4.53005e+18,Champions,Fragrance,Estore,85.0,786.2,760.94,8,New pattern to test
2.86411e+18,Champions,Mixed Basket (Make Up + 1 others),Store,85.0,756.38,624.25,11,Channel aligned
-1.98156e+17,Champions,Make Up,Store,85.0,751.87,646.9300000000001,35,Category and channel aligned
-5.12877e+18,Champions,Fragrance,Store,85.0,708.67,511.4699999999999,9,Channel aligned
4.89558e+18,Recent,Make Up,Store,85.0,707.3199999999999,893.0699999999999,163,Category and channel aligned
-2.71966e+18,Champions,Make Up,Store,85.0,697.93,632.75,14,Category and channel aligned
8.28279e+18,Champions,Make Up,Estore,85.0,693.59,668.5300000000001,25,Category aligned
-2.90185e+18,Champions,Make Up,Store,85.0,669.67,599.8199999999999,18,Category and channel aligned
-5.19679e+18,Champions,Make Up,Store,85.0,652.61,614.57,27,Category and channel aligned
-6.10949e+18,Champions,Make Up,Store,85.0,651.69,534.3100000000001,23,Category and channel aligned
-8.72559e+18,Champions,Skincare,Estore,85.0,646.02,597.89,7,New pattern to test
7.16014e+18,Champions,Skincare,Estore,85.0,626.39,481.90999999999997,159,New pattern to test
-8.31668e+18,Loyal,Skincare,Store,85.0,585.5799999999999,496.7099999999999,4,Channel aligned
5.37703e+18,Loyal,Make Up,Estore,85.0,585.0699999999999,482.2699999999999,0,Category aligned
-8.05485e+18,Loyal,Fragrance,Estore,85.0,578.93,492.12999999999994,22,New pattern to test
8.07004e+18,Loyal,Skincare,Store,85.0,577.75,518.96,12,Channel aligned
-9.1286e+18,Champions,Make Up,Store,85.0,577.4200000000001,475.18000000000006,185,Category and channel aligned
-8.59385e+18,Loyal,Mixed Basket (Skincare + 2 others),Estore,85.0,569.03,419.78999999999996,18,New pattern to test
-4.08524e+17,Loyal,Mixed Basket (Make Up + 1 others),Store,85.0,568.33,547.1700000000001,29,Channel aligned
-1.24827e+18,Loyal,Make Up,Store,85.0,559.97,513.6600000000001,13,Category and channel aligned
6.40476e+18,Promising,Mixed Basket (Skincare + 4 others),Store,85.0,548.6,405.33000000000004,147,Channel aligned
-6.16811e+18,Champions,Make Up,Estore,85.0,548.03,434.30999999999995,64,Category aligned
2.07953e+18,Recent,Make Up,Estore,85.0,523.16,449.03,7,Category aligned
-3.45621e+18,Loyal,Make Up,Store,85.0,486.0,431.26,19,Category and channel aligned
-5.22331e+18,Loyal,Make Up,Store,85.0,473.54,428.44,29,Category and channel aligned
6.55626e+18,Loyal,Skincare,Store,85.0,468.8,383.05,20,Channel aligned
-7.20747e+18,Recent,Mixed Basket (Fragrance + 8 others),Store,85.0,460.79,369.91,85,Channel aligned
-6.62908e+18,Promising,Make Up,Estore,85.0,455.75,401.77,25,Category aligned
3.97015e+18,Loyal,Make Up,Store,85.0,446.13,412.55,39,Category and channel aligned
2.66164e+18,At Risk,Others,Store,85.0,439.89,439.89,172,Channel aligned
-7.93542e+18,Loyal,Make Up,Estore,85.0,438.05,368.72,32,Category aligned
-6.38197e+18,Loyal,Make Up,Estore,85.0,430.69,401.6,57,Category aligned
-9.07428e+18,At Risk,Mixed Basket (Make Up + 4 others),Store,85.0,428.09999999999997,428.09999999999997,150,Channel aligned
6.1646e+18,Loyal,Fragrance,Store,85.0,421.86,408.86,11,Channel aligned
5.43757e+18,Loyal,Skincare,Store,85.0,412.34999999999997,407.04999999999995,40,Channel aligned
2.16726e+18,Loyal,Make Up,Store,85.0,411.18,393.38,33,Category and channel aligned
3.59511e+18,Loyal,Mixed Basket (Skincare + 6 others),Estore,85.0,406.13,346.4,1,New pattern to test
-5.10366e+18,Loyal,Mixed Basket (Make Up + 2 others),Store,85.0,400.41999999999996,381.22999999999996,128,Channel aligned
-7.65164e+18,Potential Loyalist,Others,Store,85.0,377.9,508.46999999999997,1,Channel aligned
6.91627e+17,At Risk,Mixed Basket (Skincare + 1 others),Store,85.0,365.38,365.38,340,Channel aligned
2.04329e+18,Loyal,Haircare,Estore,85.0,364.28000000000003,314.32000000000005,31,New pattern to test
3.53868e+18,Promising,Mixed Basket (Fragrance + 1 others),Store,85.0,361.92,358.92,186,Channel aligned
1.26562e+18,At Risk,Mixed Basket (Haircare + 4 others),Store,85.0,361.69,361.69,262,Channel aligned
-6.88656e+18,Loyal,Fragrance,Estore,85.0,359.87,328.89,51,New pattern to test
2.86551e+18,Need Attention,Make Up,Store,85.0,304.45,264.45,16,Category and channel aligned
4.94346e+18,Promising,Fragrance,Estore,85.0,231.5,167.0,235,New pattern to test
-6.06449e+18,Promising,Fragrance,Store,85.0,211.35,144.87,53,Channel aligned
-7.89736e+18,Recent,Skincare,Store,85.0,211.17000000000002,203.68,95,Channel aligned
-2.62469e+18,Recent,Make Up,Store,85.0,176.89,176.89,29,Category and channel aligned
7.85024e+18,Potential Loyalist,Mixed Basket (Make Up + 1 others),Store,85.0,164.88,164.88,10,Channel aligned
-8.48136e+18,About to Sleep,Haircare,Store,85.0,93.97999999999999,153.98,13,Channel aligned
-5.56363e+18,About to Sleep,Skincare,Store,85.0,85.0,135.0,11,Channel aligned
-6.34115e+18,Champions,Make Up,Estore,84.9,1294.3200000000002,1308.4700000000003,12,Category aligned
4.16252e+18,Champions,Make Up,Store,84.9,925.48,903.28,84,Category and channel aligned
2.395e+18,Champions,Fragrance,Store,84.9,907.04,783.41,13,Channel aligned
1.59912e+18,Champions,Make Up,Estore,84.9,768.13,583.28,12,Category aligned
-8.90637e+18,Champions,Skincare,Store,84.9,742.55,664.04,21,Channel aligned
2.59956e+17,Champions,Haircare,Estore,84.9,726.32,629.2,40,New pattern to test
1.66798e+16,Champions,Fragrance,Store,84.9,698.6899999999999,534.9,167,Channel aligned
5.04744e+18,At Risk,Fragrance,Store,84.9,694.4,528.01,171,Channel aligned
-5.29025e+18,Champions,Skincare,Store,84.9,686.38,604.38,20,Channel aligned
-1.02003e+18,At Risk,Mixed Basket (Others + 3 others),Store,84.9,673.0,643.0,276,Channel aligned
3.54954e+18,Champions,Skincare,Store,84.9,671.3199999999999,511.4599999999999,31,Channel aligned
-5.29297e+18,Champions,Make Up,Store,84.9,666.88,601.25,5,Category and channel aligned
6375290000000000.0,Champions,Make Up,Store,84.9,660.86,556.5600000000001,12,Category and channel aligned
-5.73416e+18,Champions,Make Up,Estore,84.9,646.12,520.56,30,Category aligned
-2.65372e+18,Champions,Make Up,Store,84.9,641.73,459.21000000000004,30,Category and channel aligned
2.67687e+18,Champions,Skincare,Estore,84.9,629.25,493.34000000000003,16,New pattern to test
3.98417e+18,Champions,Make Up,Estore,84.9,616.5699999999999,485.03999999999996,161,Category aligned
-6.64949e+18,Champions,Fragrance,Estore,84.9,607.69,425.51000000000005,51,New pattern to test
-9.07344e+18,Loyal,Make Up,Store,84.9,596.98,507.93,20,Category and channel aligned
-2.72148e+17,Loyal,Make Up,Store,84.9,583.9599999999999,447.8599999999999,14,Category and channel aligned
-4.69202e+18,Loyal,Skincare,Store,84.9,582.28,502.24,23,Channel aligned
-6.7054e+18,Loyal,Skincare,Store,84.9,581.3199999999999,491.74999999999994,61,Channel aligned
7.16094e+18,Loyal,Fragrance,Estore,84.9,575.75,485.0,8,New pattern to test
-4.8382e+18,Loyal,Make Up,Store,84.9,573.2,497.73,5,Category and channel aligned
3.46043e+18,Loyal,Skincare,Estore,84.9,563.9,552.86,19,New pattern to test
7.12961e+18,Recent,Make Up,Store,84.9,562.6700000000001,413.4200000000001,24,Category and channel aligned
-8.0997e+18,Loyal,Skincare,Store,84.9,559.1999999999999,462.0299999999999,7,Channel aligned
-1.47399e+18,Loyal,Make Up,Estore,84.9,545.1,461.44000000000005,8,Category aligned
8.33117e+18,Loyal,Make Up,Store,84.9,543.1,465.43,0,Category and channel aligned
1.74117e+18,Loyal,Skincare,Estore,84.9,534.15,458.96,5,New pattern to test
-6.9537e+18,Loyal,Make Up,Store,84.9,509.95,486.81,0,Category and channel aligned
-7.05437e+18,Loyal,Make Up,Store,84.9,492.72,422.77000000000004,4,Category and channel aligned
-2.1093e+18,Recent,Mixed Basket (Skincare + 7 others),Store,84.9,479.72,562.97,11,Channel aligned
6.78068e+18,Loyal,Fragrance,Store,84.9,478.83,414.82,79,Channel aligned
4.23953e+18,Loyal,Mixed Basket (Skincare + 2 others),Store,84.9,476.34000000000003,400.6,33,Channel aligned
-2.89907e+18,At Risk,Mixed Basket (Skincare + 10 others),Store,84.9,473.08000000000004,453.85,305,Channel aligned
3.16732e+18,Loyal,Skincare,Store,84.9,446.86,478.06,14,Channel aligned
7.36815e+18,About to Sleep,Skincare,Store,84.9,444.37,436.77,7,Channel aligned
5.02647e+18,Loyal,Skincare,Store,84.9,440.25,360.81,8,Channel aligned
-4.18305e+18,Loyal,Make Up,Store,84.9,430.91,398.68,0,Category and channel aligned
6.36028e+18,Loyal,Make Up,Store,84.9,421.77000000000004,421.77000000000004,28,Category and channel aligned
-8.25511e+18,At Risk,Mixed Basket (Make Up + 8 others),Store,84.9,419.68999999999994,419.68999999999994,277,Channel aligned
-7.47909e+17,Recent,Fragrance,Store,84.9,416.18,404.38,24,Channel aligned
5.01328e+18,Loyal,Mixed Basket (Make Up + 1 others),Estore,84.9,416.09999999999997,346.94999999999993,46,New pattern to test
-6.97485e+17,Loyal,Make Up,Store,84.9,415.65,361.79999999999995,129,Category and channel aligned
-8.30694e+18,Loyal,Skincare,Store,84.9,405.87,341.87,122,Channel aligned
3.44533e+18,Loyal,Haircare,Estore,84.9,405.29,343.45000000000005,52,New pattern to test
-5.10178e+18,Recent,Make Up,Store,84.9,399.47,385.07000000000005,53,Category and channel aligned
-2.90876e+18,Loyal,Skincare,Store,84.9,393.73,370.84000000000003,67,Channel aligned
-3.85263e+18,Loyal,Make Up,Store,84.9,383.83,393.88,39,Category and channel aligned
7.86073e+18,Recent,Skincare,Store,84.9,370.73,393.78000000000003,11,Channel aligned
1.41122e+18,Promising,Skincare,Store,84.9,344.1,344.1,218,Channel aligned
2.6983e+18,At Risk,Mixed Basket (Make Up + 2 others),Store,84.9,343.37,343.37,160,Channel aligned
-8.06014e+18,Recent,Make Up,Store,84.9,318.85,280.75,20,Category and channel aligned
6.02805e+17,At Risk,Mixed Basket (Skincare + 5 others),Store,84.9,292.79,292.79,253,Channel aligned
3.96406e+18,Loyal,Haircare,Estore,84.9,258.36,254.96,14,New pattern to test
6.26882e+18,Promising,Fragrance,Store,84.9,237.99,287.99,174,Channel aligned
8.71443e+18,Recent,Mixed Basket (Skincare + 2 others),Store,84.9,229.93,257.93,2,Channel aligned
-3.67244e+18,Recent,Skincare,Store,84.9,211.06,253.86,5,Channel aligned
-1.52919e+17,At Risk,Fragrance,Estore,84.9,198.04,166.29,311,New pattern to test
-5.75306e+18,Need Attention,Others,Store,84.9,196.57,273.35,72,Channel aligned
-6.51065e+17,Recent,Make Up,Estore,84.9,184.96,184.96,18,Category aligned
1.33653e+18,Need Attention,Others,Store,84.9,179.0,239.0,53,Channel aligned
-8.27201e+17,Recent,Make Up,Store,84.9,162.18,147.6,116,Category and channel aligned
8.06979e+17,Recent,Skincare,Store,84.9,160.5,160.5,5,Channel aligned
2.15305e+18,Need Attention,Make Up,Store,84.9,114.78999999999999,164.69,333,Category and channel aligned
-1.18769e+18,About to Sleep,Others,Store,84.9,99.89,149.89,39,Channel aligned
8.30905e+18,At Risk,Fragrance,Store,84.9,97.0,144.1,259,Channel aligned
5.03638e+18,About to Sleep,Skincare,Store,84.9,89.99,149.99,12,Channel aligned
-1.69329e+18,About to Sleep,Make Up,Store,84.9,70.47999999999999,108.97999999999999,22,Category and channel aligned
-4.53804e+18,About to Sleep,Make Up,Store,84.9,63.0,103.0,235,Category and channel aligned
4.63536e+18,Champions,Make Up,Estore,84.8,1060.57,1151.24,2,Category aligned
-1.4036e+18,Champions,Make Up,Store,84.8,696.5500000000001,628.6400000000001,21,Category and channel aligned
-8.48155e+18,Champions,Make Up,Estore,84.8,661.81,420.03,24,Category aligned
-5.44773e+18,Champions,Make Up,Estore,84.8,652.54,574.99,29,Category aligned
1.28047e+18,Loyal,Skincare,Store,84.8,640.74,502.81,2,Channel aligned
4.84386e+18,Potential Loyalist,Skincare,Store,84.8,602.26,490.49,22,Channel aligned
-8.7501e+18,Loyal,Mixed Basket (Others + 5 others),Store,84.8,592.15,536.3199999999999,1,Channel aligned
-1.70681e+18,Champions,Make Up,Store,84.8,578.05,559.4,59,Category and channel aligned
-5.10874e+18,Loyal,Make Up,Store,84.8,550.01,530.31,9,Category and channel aligned
-6.01147e+16,Loyal,Mixed Basket (Make Up + 2 others),Store,84.8,546.54,480.19999999999993,11,Channel aligned
-3.77652e+18,Loyal,Make Up,Estore,84.8,530.38,484.49,5,Category aligned
3.8487e+18,Loyal,Make Up,Store,84.8,524.16,463.60999999999996,4,Category and channel aligned
-2.37074e+18,Loyal,Skincare,Store,84.8,500.83,412.83,5,Channel aligned
6.38571e+17,Loyal,Make Up,Store,84.8,486.0,415.25,4,Category and channel aligned
-4.3987e+18,Recent,Mixed Basket (Make Up + 6 others),Store,84.8,457.98,438.74,55,Channel aligned
7.79162e+18,Recent,Skincare,Store,84.8,434.22,421.03000000000003,9,Channel aligned
-8.40839e+18,Loyal,Mixed Basket (Skincare + 1 others),Store,84.8,426.14,418.84999999999997,22,Channel aligned
-1.28586e+17,Loyal,Mixed Basket (Make Up + 2 others),Estore,84.8,417.76,415.15999999999997,17,New pattern to test
8.70522e+18,At Risk,Mixed Basket (Make Up + 8 others),Store,84.8,413.8,413.8,273,Channel aligned
6.07621e+18,Loyal,Make Up,Store,84.8,393.88,243.64,33,Category and channel aligned
-4.98799e+18,Loyal,Haircare,Estore,84.8,392.84000000000003,329.89000000000004,44,New pattern to test
1.79315e+18,Loyal,Make Up,Store,84.8,382.24,338.86,13,Category and channel aligned
1.99416e+18,Loyal,Make Up,Estore,84.8,371.89000000000004,356.1,8,Category aligned
-7.61169e+18,At Risk,Mixed Basket (Make Up + 12 others),Store,84.8,353.82,353.82,125,Channel aligned
5.27169e+18,Potential Loyalist,Make Up,Store,84.8,334.98,324.58000000000004,63,Category and channel aligned
-5.74539e+18,Recent,Fragrance,Estore,84.8,325.23,220.49,126,New pattern to test
8.06569e+18,Loyal,Make Up,Store,84.8,289.02,240.11999999999998,37,Category and channel aligned
-7.13794e+17,Promising,Fragrance,Estore,84.8,282.55,208.3,192,New pattern to test
-7.14951e+18,Loyal,Make Up,Store,84.8,275.71,315.51,77,Category and channel aligned
5.22748e+18,Loyal,Skincare,Store,84.8,260.52,296.66999999999996,39,Channel aligned
4.06092e+18,Promising,Mixed Basket (Skincare + 2 others),Store,84.8,247.99,280.99,11,Channel aligned
-5.14253e+18,Recent,Skincare,Estore,84.8,236.46,228.56,81,New pattern to test
2.44737e+18,Potential Loyalist,Fragrance,Estore,84.8,236.31,211.27,44,New pattern to test
6.95047e+18,About to Sleep,Fragrance,Store,84.8,235.42000000000002,213.94000000000003,33,Channel aligned
4.0878e+18,Potential Loyalist,Mixed Basket (Others + 1 others),Store,84.8,229.87,268.87,12,Channel aligned
-2.06049e+18,At Risk,Fragrance,Store,84.8,221.82,206.84,110,Channel aligned
-6.80034e+18,Recent,Fragrance,Store,84.8,207.85000000000002,164.8,35,Channel aligned
3.73352e+18,Promising,Fragrance,Store,84.8,197.39,197.39,288,Channel aligned
-3.23227e+18,Potential Loyalist,Make Up,Store,84.8,196.19,240.49,8,Category and channel aligned
7.89085e+18,Recent,Make Up,Estore,84.8,184.75,163.5,10,Category aligned
4.40689e+18,Recent,Others,Store,84.8,152.0,232.0,149,Channel aligned
-5.30122e+18,Recent,Haircare,Estore,84.8,145.76,145.76,60,New pattern to test
-6.18208e+18,Potential Loyalist,Mixed Basket (Make Up + 1 others),Store,84.8,142.31,191.01,53,Channel aligned
-4.35718e+18,Champions,Others,Store,84.7,2118.5,2063.57,1,Channel aligned
-4.95219e+18,Loyal,Skincare,Store,84.7,1374.71,1056.13,18,Channel aligned
-7.56308e+17,Champions,Make Up,Store,84.7,1043.33,1105.97,42,Category and channel aligned
